tweet,sentiment,clean_text,label_id
what the hell chou 3ed sar ma3kon? jabbarte ejrik ? w elsa kif saret?,Negative,what the hell chou عed sar maعkon jabbarte ejrik w elsa kif saret,0
tamnounii 3ala nancy! akhadoula jawza? hiyi sarla chi? w wleda kif,Negative,tamnounii عala nancy akhadoula jawza hiyi sarla chi w wleda kif,0
awlkon eza rehet ethchammas rah ehtere2 ktir? 3etlene ham,Negative,awlkon eza rehet ethchammas rah ehtereء ktir عetlene ham,0
sar enfijar bi iran!!!,Negative,sar enfijar bi iran,0
fi rihet hari2 bel beit bas 3eref men wen jeye,Negative,fi rihet hariء bel beit bas عeref men wen jeye,0
mich edra etnaffas 3al panic! any tips ya helwin?,Negative,mich edra etnaffas عal panic any tips ya helwin,0
ya 3adraa kif bado ye2ta3 hal semester??? ktir stress kel el wa2et :(,Negative,ya عadraa kif bado yeءtaع hal semester ktir stress kel el waءet,0
chouuu???? kiff hekkk?,Negative,chouuu kiff hekkk,0
metradede eza benzal entekheb aw rah ya3rfo eno ma ntakhabton.. barke ezyoune,Negative,metradede eza benzal entekheb aw rah yaعrfo eno ma ntakhabton barke ezyoune,0
lah lah lahhh chou sayirrr bi souria,Negative,lah lah lahhh chou sayirrr bi souria,0
el dollar sar bel 4000 chabeb allah y3inna la wen waslin.. allah ykoun ma3na kel lahza,Negative,el dollar sar bel 4000 chabeb allah yعinna la wen waslin allah ykoun maعna kel lahza,0
@stephaniemargossian @JnNakhoul76 chaklo sayer chi ma mnihh la hek sektin kelkom,Negative,chaklo sayer chi ma mnihh la hek sektin kelkom,0
chabeb chi marra fakarto chou bi sir bas nmout? barke nzlna 3a jhannam,Negative,chabeb chi marra fakarto chou bi sir bas nmout barke nzlna عa jhannam,0
ma badde os2otttt,Negative,ma badde osءotttt,0
omg chou sayerrr,Negative,omg chou sayerrr,0
habibti @nousraghaleb1 chou saierr ma3ekk :O,Negative,habibti chou saierr maعekk o,0
lahza! hal soura bi lebnen!! ya fakarta barra bi afri2ia aw chi! la wen waslinn ya ta3tire,Negative,lahza hal soura bi lebnen ya fakarta barra bi afriءia aw chi la wen waslinn ya taعtire,0
el nes kella mlabbake w feyte bba3da.. w ana wahde menon 3etlene ham w khayfe men kel chi,Negative,el nes kella mlabbake w feyte bbaعda w ana wahde menon عetlene ham w khayfe men kel chi,0
nchallah yemche el hal.. 3m salle la ma ysir chi yefkos el khabrie kella,Negative,nchallah yemche el hal عm salle la ma ysir chi yefkos el khabrie kella,0
awlkon rah os2ot fahes el tarbiya bokra? #helpme #iwillpay #ineedanA,Negative,awlkon rah osءot fahes el tarbiya bokra,0
3anjad chi byef2os enak tkoun daraset daraset y2ajlo el fahes.. rah kel chi di3an,Negative,عanjad chi byefءos enak tkoun daraset daraset yءajlo el fahes rah kel chi diعan,0
di3an kel lahza 3melet w dahhet kermlik... ms fi wafa bi hal hayet #girlfriendproblems,Negative,diعan kel lahza عmelet w dahhet kermlik ms fi wafa bi hal hayet,0
el mechkle enno nahna 3arfin halna 3el2enin ben sinna w chi3a w mich rah ne2dar netla3 mennon ella bi ouwet allah. 3anjad chi bi za3el,Negative,el mechkle enno nahna عarfin halna عelءenin ben sinna w chiعa w mich rah neءdar netlaع mennon ella bi ouwet allah عanjad chi bi zaعel,0
kir z3elet mennik,Negative,kir zعelet mennik,0
@gracichamieh6 @paolakassar @noelabichedid ana ze3len menkon kelkon,Negative,ana zeعlen menkon kelkon,0
ma hada rah ye2dar yradine men hal a3al w el aher li ana fi,Negative,ma hada rah yeءdar yradine men hal aعal w el aher li ana fi,0
@peteryounn3 @sergebassil3 sorry 3anjad wallah ma ken asde ya bros,Negative,sorry عanjad wallah ma ken asde ya bros,0
mich edra enhaz men el takhet men el sa23a,Negative,mich edra enhaz men el takhet men el saءعa,0
el zaha2 bye2tol,Negative,el zahaء byeءtol,0
yareet hyete metlik @valerieabouchacra kenet b3ich b alf kheir. mich metel haallaa bmout w biich la ekol leema,Negative,yareet hyete metlik kenet bعich b alf kheir mich metel haallaa bmout w biich la ekol leema,0
dahre 3m youja3ne :( had bbya3ref chou fine a3mel exercises?,Negative,dahre عm youjaعne had bbyaعref chou fine aعmel exercises,0
kel ma elta2a bi chab helo 3a zaw2e bi koun chakle khara 3al ekher.. cest triste,Negative,kel ma eltaءa bi chab helo عa zawءe bi koun chakle khara عal ekher cest triste,0
lil asaf mich rah netghyar bi souhoule,Negative,lil asaf mich rah netghyar bi souhoule,0
lil asaf baaed fi nes leh2a za3ima,Negative,lil asaf baaed fi nes lehءa zaعima,0
3azeb hal semester 3azeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeb,Negative,عazeb hal semester عazeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeb,0
bi bakke,Negative,bi bakke,0
mane edra ethammal za3al w aher aktar men hek,Negative,mane edra ethammal zaعal w aher aktar men hek,0
kf bet dewo aleb maksour? se3do rfi2a mehteje RT,Negative,kf bet dewo aleb maksour seعdo rfiءa mehteje rt,0
kl yom aam bouaa cheyfe kabous w maf2ouse,Negative,kl yom aam bouaa cheyfe kabous w mafءouse,0
@makramaoun @nidaleissa lech hek 3am tehkoune tab ? :( :/,Negative,lech hek عam tehkoune tab,0
tabb okk fhemet eno m hada habebne mn zamen w je,Negative,tabb okk fhemet eno m hada habebne mn zamen w je,0
haraaaammmm ktir zghir hal 3asfour,Negative,haraaaammmm ktir zghir hal عasfour,0
ma na2oule projeyte lal exposition... chtaghalet leil nhar 3ale,Negative,ma naءoule projeyte lal exposition chtaghalet leil nhar عale,0
bas chefet jesme bel maillot kenet rah ebke.,Negative,bas chefet jesme bel maillot kenet rah ebke,0
jarrabet bas ma 2deret :(((,Negative,jarrabet bas ma ءderet,0
w3it m2akhra ktirr..,Negative,wعit mءakhra ktirr,0
haram ktir zghire kenett,Negative,haram ktir zghire kenett,0
3anjad kobe ken najem el le3be allah yerhamo,Negative,عanjad kobe ken najem el leعbe allah yerhamo,0
kobe w bento ma byestehalo 3anjad z3let,Negative,kobe w bento ma byestehalo عanjad zعlet,0
chi bi bakke el wade3,Negative,chi bi bakke el wadeع,0
albe ma byehmol ba2a aktar men hek,Negative,albe ma byehmol baءa aktar men hek,0
Bes eje fakir bi moustaebale bkhaf,Negative,bes eje fakir bi moustaebale bkhaf,0
Chou rah yaamloulna bel labs? Kif rah etkharraj ana eza ma aam nekhedon?,Negative,chou rah yaamloulna bel labs kif rah etkharraj ana eza ma aam nekhedon,0
Sar fi corona aana bel chere3 alla yestor!,Negative,sar fi corona aana bel chereع alla yestor,0
WALAW KHATAF BENTA! Hal mousalsal ktir bi zaail!,Negative,walaw khataf benta hal mousalsal ktir bi zaail,0
Kif byaamlo fina hek el Drs wlo anjad rhamouna,Negative,kif byaamlo fina hek el drs wlo anjad rhamouna,0
Chtaet odhar w rouh w eje enooo 3ish😩,Negative,chtaet odhar w rouh w eje enooo عish,0
ANA Mka2be. MA BA2 FINE.. ,Negative,ana mkaءbe ma baء fine,0
Sma3et sot bel beit mich mestarjeye odhar men louda,Negative,smaعet sot bel beit mich mestarjeye odhar men louda,0
Boukra btotla3 natijet lfhousat. Allah yestor,Negative,boukra btotlaع natijet lfhousat allah yestor,0
Ktir khayfe chouf 3alemte,Negative,ktir khayfe chouf عalemte,0
@elikhoury763 Margo ma 3m tred 3alaye.. Ma32oul beha chi,Negative,margo ma عm tred عalaye maعءoul beha chi,0
Helo ktir eza finals aa respondus ana jeye tabshe aa wejje.. Chou bade aamol,Negative,helo ktir eza finals aa respondus ana jeye tabshe aa wejje chou bade aamol,0
@yarakreidi man men chway kenet 3melet accident ba3dne la halla2 3m berjof,Negative,man men chway kenet عmelet accident baعdne la hallaء عm berjof,0
tlo3et bel booster mnih ma 3melet sakte albie,Negative,tloعet bel booster mnih ma عmelet sakte albie,0
ktir sara333!! Kel el wa2et ide 3a albe,Negative,ktir saraع33 kel el waءet ide عa albe,0
ok maybe ktir 3am khaffe2 bas eno 3al alile jarrabet.. Semhoune,Negative,ok maybe ktir عam khaffeء bas eno عal alile jarrabet semhoune,0
meto kel el pupies :(,Negative,meto kel el pupies,0
ba3d boukra el te2dim!!!!,Negative,baعd boukra el teءdim,0
Plus mamnou3 tershi7 kel yali Elon bl 7ekem MN Abel ,Neutral,plus mamnouع tershiح kel yali elon bl حekem mn abel,1
@CarelSaliba marret bt2oule in beirut w marret bet oule at beirut .. Hayda el fare2,Neutral,marret btءoule in beirut w marret bet oule at beirut hayda el fareء,1
Hye hekyetne w a3adet tehke shi nos se3\ w baaden 2al bada tla3bne eza ana alone mshit m3a 😂😂 ,Neutral,hye hekyetne w aعadet tehke shi nos seع w baaden ءal bada tlaعbne eza ana alone mshit mعa,1
You're biased ma bshil 😂😂 ,Neutral,you re biased ma bshil,1
Antoine fout nem ,Neutral,antoine fout nem,1
Bdi menaaaa la hayda ali feres :p,Neutral,bdi menaaaa la hayda ali feres p,1
Wala yhemmak ,Neutral,wala yhemmak,1
@Vince_Gebran fi ahla :p ,Neutral,fi ahla p,1
Sorry ma fhemet ,Neutral,sorry ma fhemet,1
@Lamsat_Alm da3wet chou,Neutral,daعwet chou,1
@BakrRifai hayde azde lamma 7attet l soura bro :p,Neutral,hayde azde lamma حattet l soura bro p,1
@RitaNakhoul1 w er hala2 kenet 3endik,Neutral,w er halaء kenet عendik,1
@najwakaram aa fekra am et3lam lra2es fa ma aande mshkle ser 2or2oe maake w hek ,Neutral,aa fekra am etعlam lraءes fa ma aande mshkle ser ءorءoe maake w hek,1
Mballa bass ne7na mish dating ta netjawaz ne7na 3am netjawaz to start dating ,Neutral,mballa bass neحna mish dating ta netjawaz neحna عam netjawaz to start dating,1
- baby shou belbous lyom 3al sahra? - pantalon - bss shob ktir - tannoura - betbayyene nasha - pantalon - ma bestahkim or2ous - tanoura,Neutral,baby shou belbous lyom عal sahra pantalon bss shob ktir tannoura betbayyene nasha pantalon ma bestahkim orءous tanoura,1
Chou ya3ne AC? w kif byesta3mlou?,Neutral,chou yaعne ac w kif byestaعmlou,1
Sar l wa2et wa2et sayfe bas l ta2es shatwe im confused ,Neutral,sar l waءet waءet sayfe bas l taءes shatwe im confused,1
@mackasutra hahaha hayda sahbak toni. And hibas frnds ,Neutral,hahaha hayda sahbak toni and hibas frnds,1
"el nes li bet oul ""thawra"" mahal ""sawra"" ",Neutral,el nes li bet oul thawra mahal sawra,1
Hll2 bi wa2fouwoun mnl cherke 😂 ,Neutral,hllء bi waءfouwoun mnl cherke,1
Chu ossit marwan ley ana mch dryene bl khasse Someone explain pls😅 ,Neutral,chu ossit marwan ley ana mch dryene bl khasse someone explain pls,1
Badon esbetet 😂😂😂 ,Neutral,badon esbetet,1
@anthonyeid1: L helo eno l ghada ma b 3oud ya3rf yballesh nhar l a7ad  ,Neutral,l helo eno l ghada ma b عoud yaعrf yballesh nhar l aحad,1
Hll2 bi wa2fouwoun mnl cherke 😂 ,Neutral,hllء bi waءfouwoun mnl cherke,1
Chu ossit marwan ley ana mch dryene bl khasse Someone explain pls😅 ,Neutral,chu ossit marwan ley ana mch dryene bl khasse someone explain pls,1
Man fi 3alam sa2ato souwar l thawra 3al profile w let’s have a date b Riad l Soleh ,Neutral,man fi عalam saءato souwar l thawra عal profile w let s have a date b riad l soleh,1
@anthonyeid1: L helo eno l ghada ma b 3oud ya3rf yballesh nhar l a7ad  ,Neutral,l helo eno l ghada ma b عoud yaعrf yballesh nhar l aحad,1
@GeorgeGMouhayar bchil 5 days forsa,Neutral,bchil 5 days forsa,1
Yalla baad kam sene w btertehe 😂😅 ,Neutral,yalla baad kam sene w btertehe,1
Eza bteje lal mazbut lshi3a b7a2 ba3ed msh mne7.. 3a rase ya 7ajjj 😁😁 ,Neutral,eza bteje lal mazbut lshiعa bحaء baعed msh mneح عa rase ya حajjj,1
Ma fhemna chi men chi chu hayda l chi ??,Neutral,ma fhemna chi men chi chu hayda l chi,1
Chou ha ya3touwoun l2iraniyeh ka hdiyeh ramziyehhh bel tabedoul ana b2oul sejedeh 3ajamiyeh,Neutral,chou ha yaعtouwoun lءiraniyeh ka hdiyeh ramziyehhh bel tabedoul ana bءoul sejedeh عajamiyeh,1
Lyom akalet a vegan burger b 500 g lahme mafroume 3al ghada,Neutral,lyom akalet a vegan burger b 500 g lahme mafroume عal ghada,1
@Vince_Gebran ahahahahaha eh mouhem el niyyeh bs eno kam chakhes mech men lebnen bya3rfo eno salma 3enda leb roots?:p ,Neutral,ahahahahaha eh mouhem el niyyeh bs eno kam chakhes mech men lebnen byaعrfo eno salma عenda leb roots p,1
@Cybele_reaidy: @elabboudz nsiya :p ma 3ende jem3a l jom3a ana Haha tab get useful w s2alile 3an l course ,Neutral,nsiya p ma عende jemعa l jomعa ana haha tab get useful w sءalile عan l course,1
“@jado_saleh: @maram_ps @butterfly_hiba jiji 2al ma btnda2 hal song ma 7da by2dar yde2a :))” chifto lech mich live :),Neutral,jiji ءal ma btndaء hal song ma حda byءdar ydeءa chifto lech mich live,1
@carolee12345 hahaha ehhh  chou baddoun aktar men hek,Neutral,hahaha ehhh chou baddoun aktar men hek,1
Hayda aktar match byet2abba3 fy l gazon😝😂,Neutral,hayda aktar match byetءabbaع fy l gazon,1
Awelkon hela hela ho m3al2a bi ras gebran basil kamen? ,Neutral,awelkon hela hela ho mعalءa bi ras gebran basil kamen,1
Lesh sho 3emlitlo wsho 3amella ta mkalfe hal2ad 🤭 ,Neutral,lesh sho عemlitlo wsho عamella ta mkalfe halءad,1
Awelkon hela hela ho m3al2a bi ras gebran basil kamen? ,Neutral,awelkon hela hela ho mعalءa bi ras gebran basil kamen,1
Lesh sho 3emlitlo wsho 3amella ta mkalfe hal2ad 🤭 ,Neutral,lesh sho عemlitlo wsho عamella ta mkalfe halءad,1
@fantastlsco shway ktir bas yalla cava regular mnen2abal anyways 😂 ,Neutral,shway ktir bas yalla cava regular mnenءabal anyways,1
@Riiiimms chou 3am besir ma3ik lyom haha ?!!,Neutral,chou عam besir maعik lyom haha,1
Ba3dna ma 3refna chou borjo la khalifa #AddehMahdoume. #AddehMahdoume,Neutral,baعdna ma عrefna chou borjo la khalifa,1
Mballa bass ne7na mish dating ta netjawaz ne7na 3am netjawaz to start dating ,Neutral,mballa bass neحna mish dating ta netjawaz neحna عam netjawaz to start dating,1
Is it okay EZa 3ala2et soura la @EliasBouSaab fo2 ta5te,Neutral,is it okay eza عalaءet soura la foء taخte,1
- ya3ne ya l ma3ash deghre byokhlas ya ana ktir bosrouf *mom's reply* what about both? - 😒,Neutral,yaعne ya l maعash deghre byokhlas ya ana ktir bosrouf mom s reply what about both,1
Scotland bada t3mel vote l khamiss la tenfessil 3an l UK,Neutral,scotland bada tعmel vote l khamiss la tenfessil عan l uk,1
Be7terim 7oriytik eno ma te7terme ra2ye 🤧 Hayda byeje domon 7oriyit el ra2e ,Neutral,beحterim حoriytik eno ma teحterme raءye hayda byeje domon حoriyit el raءe,1
@eliebarakat 3am bedros man,Neutral,عam bedros man,1
Mech heyne tkoun ouwet 🙄😋 ,Neutral,mech heyne tkoun ouwet,1
Lezim a3mil to do list boukra l soboh,Neutral,lezim aعmil to do list boukra l soboh,1
@Hammoud_91 ok ktir b3ide ,Neutral,ok ktir bعide,1
@NourGhaleb hay new commercial bet sawre wledk w bi hetto ahla soura 3al 3elbe kel fatra bi ghayruwa,Neutral,hay new commercial bet sawre wledk w bi hetto ahla soura عal عelbe kel fatra bi ghayruwa,1
Deyman bas lyom zyede la2an sarlna zamen and we need it ,Neutral,deyman bas lyom zyede laءan sarlna zamen and we need it,1
Arrab shbat.. ,Neutral,arrab shbat,1
Msh kil beirut akid 😋 ,Neutral,msh kil beirut akid,1
Arrab shbat.. ,Neutral,arrab shbat,1
@Louis3400 eno eh fenene sawta helo bas mesh bhebba bmout fya w fan w medre aysh ,Neutral,eno eh fenene sawta helo bas mesh bhebba bmout fya w fan w medre aysh,1
Fakhreddine marra men houna #chkif @Kal3it Chkif https://www.instagram.com/p/BuRIJccgnPDvXBTooemc7PPqJGhIaFyFxQiBDk0/?utm_source=ig_twitter_share&amp;igshid=15kmk2mdxy9wt #chkif,Neutral,fakhreddine marra men houna chkif,1
@viktorjarjoura mbala btefrou2 ktir ya bro ,Neutral,mbala btefrouء ktir ya bro,1
@queen_lea_dalia eza sme3tiya ktebe chou 3am bet2oul plz ,Neutral,eza smeعtiya ktebe chou عam betءoul plz,1
Lei fi chi esmo mrabba l batenjen !?,Neutral,lei fi chi esmo mrabba l batenjen,1
Eh fi ktir hek ,Neutral,eh fi ktir hek,1
@zeinbourji @RitaRawda @RayanneHarake Zein men wa2et ma shefetne till now d3ofet ktir:p abel i was fine ,Neutral,zein men waءet ma shefetne till now dعofet ktir p abel i was fine,1
@zefloyd lah we2ef hek kermel tzbat l soura ,Neutral,lah weءef hek kermel tzbat l soura,1
I can only sleep to: yaaaaaa thouwar el ared ,Neutral,i can only sleep to yaaaaaa thouwar el ared,1
@AzzamDarwich @oussamahamadeh @eliseaoun @lourdamaria1 Ehh ehh hayda la yalle menon zawi ehtiyajet khassa ,Neutral,ehh ehh hayda la yalle menon zawi ehtiyajet khassa,1
@Neymarinhoo Ah bl nesbe lal fari2 akid ahsan. Rotation w hek mish ghalat bas howe ma ha yerda hayda azde,Neutral,ah bl nesbe lal fariء akid ahsan rotation w hek mish ghalat bas howe ma ha yerda hayda azde,1
@GeorgeGMouhayar eh eh 3ade,Neutral,eh eh عade,1
Aam b oulo chattit b Beirut aam fakir emche ba3ed chway aal cheghel. ,Neutral,aam b oulo chattit b beirut aam fakir emche baعed chway aal cheghel,1
@H_Fakha18 @hassanNoureldin 20-21 3adi ma sheft menno hal2ad w kamen alo liverpool baddon £6m+ ,Neutral,20 21 عadi ma sheft menno halءad w kamen alo liverpool baddon طm,1
@TarekGhosn nzal Beirut enta w ma yhemak. Natrak seriously. ,Neutral,nzal beirut enta w ma yhemak natrak seriously,1
Alright hkine bas baddak ,Neutral,alright hkine bas baddak,1
Baaref ,Neutral,baaref,1
I’ll take pictures tomorrow ma3 eno abadan ma bet hammes bel souwar ,Neutral,i ll take pictures tomorrow maع eno abadan ma bet hammes bel souwar,1
Habbet kif zedet parenthesis men 3endak. ,Neutral,habbet kif zedet parenthesis men عendak,1
@EliasKharma Eh cava khassatan li rayih Dahye bi Van #4. Ktir 3adiyye ,Neutral,eh cava khassatan li rayih dahye bi van ktir عadiyye,1
@SarahEHaj hahahahahahahahaha ma ktir hassayto interesting bas i'll keep watching :P ,Neutral,hahahahahahahahaha ma ktir hassayto interesting bas i ll keep watching p,1
@TheMestanefra ma 3reftil bil soura l jdide! 3am oul min hay 3al time line 😂 ,Neutral,ma عreftil bil soura l jdide عam oul min hay عal time line,1
Fi soura ahla mn haydik bas ma hetayta twitter kermelkon,Neutral,fi soura ahla mn haydik bas ma hetayta twitter kermelkon,1
@Niculotte hahaha hala2 batalet cheyfetik :p,Neutral,hahaha halaء batalet cheyfetik p,1
@LamaGhaddar05 hayda l shi mano mawjud,Neutral,hayda l shi mano mawjud,1
@ribalchedid bess fi ktir alo la2,Neutral,bess fi ktir alo laء,1
@khou_88 no one knows ! Fee ktir fera2 3am betnefes 3al la2ab,Neutral,no one knows fee ktir feraء عam betnefes عal laءab,1
@RayanGhaziri @Jescasem w ana ma be2dar tarjim hek soura,Neutral,w ana ma beءdar tarjim hek soura,1
Wsaba7al ya rab ,Neutral,wsabaحal ya rab,1
@lnlne la2eno bukra ta2es mech ktir helo wel ared jalid wel talej bi koun ahsan tuesday i guess :p ,Neutral,laءeno bukra taءes mech ktir helo wel ared jalid wel talej bi koun ahsan tuesday i guess p,1
Yesss chefto ,Neutral,yesss chefto,1
@PataPuii ktir whyet ommek,Neutral,ktir whyet ommek,1
@sarahch98 @FactsAboutBoys ktir 3ade,Neutral,ktir عade,1
@Louis3400 eno eh fenene sawta helo bas mesh bhebba bmout fya w fan w medre aysh ,Neutral,eno eh fenene sawta helo bas mesh bhebba bmout fya w fan w medre aysh,1
Eh haha ,Neutral,eh haha,1
@YaraAChaaban hayda masal byen2al 🙋 ,Neutral,hayda masal byenءal,1
@OffsideLiam: toswit Ronaldo houwe 3 Real Madrid laaibe: 1) Ramos 2) Bale (banter) 2 3) Benzema. BANTER ma tfeejaa2et,Neutral,toswit ronaldo houwe 3 real madrid laaibe 1 ramos 2 bale banter 2 3 benzema banter ma tfeejaaءet,1
@elias_nemer9 de telephone 2eza fina nehker yeaner le2ano mfakra 2eno zeit ra2em fik taamol vote yeaner tehker,Neutral,de telephone ءeza fina nehker yeaner leءano mfakra ءeno zeit raءem fik taamol vote yeaner tehker,1
Ma ktor bas eno #pt #pt,Neutral,ma ktor bas eno,1
@RitaNakhoul1 maba3ref 👀,Neutral,mabaعref,1
@Mariomannah ana w z8ir kenet este7ee ktir,Neutral,ana w zغir kenet esteحee ktir,1
@mhmdmakmouk @RAlayoubi fi ktir ktir.,Neutral,fi ktir ktir,1
@__Nata20 @najwakaram hayda el interview li ma3 imad hawari 3a arabica lama kenit bi mahrajen dbayye,Neutral,hayda el interview li maع imad hawari عa arabica lama kenit bi mahrajen dbayye,1
Ktir msh shwe,Neutral,ktir msh shwe,1
